lncRNA,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128
FAM30A,0.041742995,0.036447383,0.075866394,-0.08240831,0.07746264,-0.06940502,0.14737046,0.14682522,-0.12341508,0.008832129,0.11612715,-0.015139495,-0.033332437,-0.17430136,-0.026813196,-0.06481026,-0.025578944,0.0055096196,-0.0040328098,0.08770263,0.13929932,0.14550257,0.08004664,0.28342852,0.07196257,0.051386453,-0.054934036,0.21778645,-0.07582688,0.0634102,-0.09747732,0.08763298,-0.029853197,-0.07944236,0.0025860446,0.017367512,0.05367069,-0.10587783,-0.05060848,-0.10518197,0.03134668,-0.17111042,-0.06984336,0.11010748,-0.19230291,-0.16993421,-0.095125064,-0.079747126,0.022354672,0.0037838817,-0.092173725,-0.036708206,-0.035884388,0.012366665,0.08406609,0.15005685,0.0014891286,0.20484954,0.03562782,0.17246366,0.09624367,-0.17952627,-0.008277126,0.074092254,-0.009789796,-0.017420316,0.0076951073,0.12190077,-0.03157208,0.0011256253,-0.11008135,-0.00047906532,-0.00040658034,0.018231172,-0.071844146,-0.0108347805,0.0575654,0.021045929,0.11726597,-0.092441514,0.0054851174,0.005856268,0.034979545,-0.091496624,-0.019804887,-0.1463458,-0.044403505,0.028744526,-0.016753111,0.1097506,-0.1405512,-0.070535935,0.018471126,0.08116022,0.12758978,0.07356455,0.073122926,-0.19329092,-0.0004010559,0.03317096,-0.16085514,-0.081446126,-0.023187108,-0.009394717,0.044292703,-0.024430737,0.13636826,0.031745348,0.05006843,0.0058400314,-0.1346951,0.026617551,-0.10130064,-0.19960958,0.094680645,0.012020578,-0.0313035,0.030385112,-0.0215354,-0.013840629,-0.042100236,0.24830431,-0.011476447,0.33292225,-0.02335497,0.20217066,0.052353565,-0.063838
LINC01638,-0.0419441,0.09852381,-0.029208114,0.023573477,-0.15046407,0.13926773,0.07501251,-0.009893254,-0.07959564,-0.037560727,-0.050981835,0.030161085,0.09592835,-0.029062573,-0.08558236,-0.14541903,-0.23783863,-0.0048589064,-0.045776814,-0.18704428,-0.07761398,0.052125935,-0.051115617,0.042108703,-0.036363393,0.15430821,0.103611365,-0.04575271,0.107746296,0.09500699,0.03243339,-0.051812574,-0.009474387,-0.052809868,0.055432618,-0.040446565,0.13870056,0.027809981,-0.0059028245,-0.17431249,0.058148928,0.028674027,0.094536714,-0.08156047,0.018071914,-0.068089314,-0.11996824,-0.06587444,-0.015532715,0.09251079,0.12892422,0.038800795,-0.09014202,-0.03524871,-0.046980295,-0.072145134,0.059069283,0.068966575,-0.08181232,-0.15214255,0.049600463,0.12169582,-0.09137298,0.0011119132,-0.0759638,-0.061852746,0.04098417,0.06880609,-0.048309915,0.016395286,-0.10331823,-0.0023688457,-0.05451602,0.018201903,-0.07301604,0.068619885,-0.014840413,-0.09890222,-0.097025804,0.03308292,-0.06547322,0.06083548,-0.15048535,0.0054094763,-0.23451081,0.119467184,-0.106401905,-0.034770768,0.06970633,-0.11620487,-0.07593858,-0.023945767,-0.017021185,0.025629602,-0.10796134,-0.048526894,-0.07704658,0.004549076,0.096973754,-0.10209945,-0.0562893,0.0418814,-0.1915885,0.08842017,-0.06036688,0.10144394,-0.007589321,-0.118670195,-0.1268736,-0.06357006,0.05557753,-0.1552153,0.050021395,0.15196261,-0.08670925,-0.0016216811,-0.06454609,0.023276886,-0.03819769,-0.0065492024,0.08562339,-0.08502168,0.06294108,0.1128025,-0.07056466,0.00444165,0.015879314,0.039502874
LINC01672,0.008828892,0.030951085,-0.19852427,0.1550507,0.10444882,-0.06063647,0.008110552,0.080556564,0.06494974,0.060934357,-0.023190692,-0.044668783,0.029291583,0.082913175,-0.16167068,0.015563676,0.0070637194,-0.06412672,-0.11247082,-0.06731598,0.079121046,0.07752291,0.14201845,-0.027001113,-0.014944767,-0.054437056,0.16374454,-0.058776837,-0.16104059,-0.022714384,0.12276677,-0.033548344,-0.048520207,0.2390401,-0.14501254,0.056862622,0.02558282,0.08313365,0.012739425,-0.05199773,-0.012956476,-0.061592866,-0.031985488,0.052068375,-0.049246807,0.10400661,-0.03179302,-0.010991297,0.032373633,0.04870679,-0.06311148,0.13202503,-0.2781355,-0.09327865,-0.01828362,0.08017333,-0.037522122,0.10322583,-0.22056709,-0.1296134,0.10612951,0.07996592,-0.07446119,0.1480555,0.21489528,-0.064425826,0.13573588,-0.14544295,-0.12666477,0.1957673,-0.093636334,-0.15034641,0.054781217,0.12279972,-0.20493084,-0.09264209,-0.07219538,-0.09489088,0.038234066,-0.008924383,-0.021736756,0.03696827,0.17196473,0.04590772,0.03448419,-0.13735437,-0.1399552,-0.07478869,-0.21706961,-0.18198052,0.018682372,-0.110186785,-0.021250723,0.067064606,-0.14808244,-0.07582939,0.08854277,-0.020041423,-0.018488983,-0.1528151,0.15008064,-0.13974316,0.07608378,-0.13969399,-0.04126739,0.036343753,-0.076521665,-0.082663916,0.00057498296,0.076529466,-0.010926122,-0.10762011,0.042783603,0.06117275,0.02590527,-0.03384708,-0.01974957,-0.015466524,0.18998168,0.0032191183,-0.013677398,0.10793366,0.05947315,-0.11972966,0.037131302,-0.040650953,0.081842765,0.07818509
LINC01503,0.12017015,-0.011951505,0.053567387,-0.17756289,0.06500387,-0.005504953,-0.056241088,-0.015272883,0.023683503,0.06326503,0.037405,-0.10539612,0.061369173,0.016848704,0.0141021665,0.03347592,-0.15547831,0.10920268,-0.1163094,-0.0198648,0.009291085,0.047788624,0.15550984,0.011435231,-0.0029224015,0.18091269,-0.00046644622,0.08656104,0.19135645,-0.19570826,-0.023841813,-0.1557688,-0.019558653,-0.124373525,0.078383446,-0.035507713,0.01604771,-0.05825544,0.03208789,-0.060611125,-0.030159848,-0.100687265,-0.083537,-0.046569776,-0.093881704,-0.099168494,-0.041024443,0.028867532,0.18430963,-0.26038614,0.010055598,-0.006599513,-0.24918588,-0.07932675,0.110390425,-0.046347525,-0.010472586,0.068220004,-0.056806274,0.020964606,0.033303604,0.04979666,0.12984659,0.03475838,-0.11153962,0.02056148,0.017465323,-0.050954346,-0.026941624,0.09396782,-0.10190596,0.06888722,-0.048340462,-0.09209359,-0.0036733148,0.17218654,0.112918735,0.15350018,-0.13244034,0.12679051,0.10293888,0.10528938,-0.21695212,0.21904491,-0.012268783,0.07570056,0.040386315,0.05481142,0.06596622,-0.036727075,-0.034613878,0.108372636,0.12304558,-0.07132906,0.05255744,0.08782143,-0.01482624,0.0041283807,0.041446954,-0.03110618,0.033351853,-0.06178814,0.032653086,0.13010992,0.01858027,0.012263106,-0.22426741,0.08150711,0.010851487,0.012480385,-0.13196708,-0.08346427,0.012026773,-0.023107324,0.008368871,0.10995318,0.030683527,0.16025785,0.026654238,-0.25004295,-0.24582031,0.112647966,0.0045117172,0.12015144,-0.09986085,0.058399566,-0.12052692,0.039626945
CLMAT3,-0.10232806,-0.12883346,0.23209912,-0.0995586,-0.080290936,0.118699774,0.056503795,0.09944022,-0.04989659,0.028758688,0.102727294,0.013729545,-0.08733,0.10438932,-0.091293685,-0.056326587,-0.06120785,-0.079530954,-0.045627635,-0.0762659,0.06539266,0.036995217,-0.048423875,0.060182687,0.15933098,0.15764266,-0.05848519,0.011102261,-0.08444681,0.1711965,-0.074165806,0.039489184,-0.081789285,0.02350859,0.1033191,-0.020767089,0.04555458,-0.023633199,-0.03196812,-0.17485744,0.010768494,0.24506974,0.03623955,0.057031557,-0.002518169,0.010522269,-0.14313555,0.03224297,-0.0066378745,-0.13613951,0.039334733,0.20567845,0.0073067797,0.13422734,0.053040497,-0.15226792,0.116500966,-0.04216445,0.023636758,0.04799195,-0.072006844,-0.17724223,-0.0065353774,-0.09314848,0.027672054,-0.019042622,-0.09298489,-0.0788003,0.049628537,-0.009320169,-0.017513912,0.028952425,-0.08085493,-0.25688553,0.07044632,-0.08149534,-0.031386975,0.003056333,-0.1117546,0.050772663,0.080426864,0.011486236,-0.1983617,-0.004825554,-0.013389294,0.06875921,-0.035486717,0.066040106,0.18122546,-0.27703592,-0.028589794,0.019962177,-0.004278613,-0.10712327,-0.08944815,-0.11022277,0.06603361,-0.07164058,-0.07550256,-0.1132206,-0.13347924,0.107423,-0.12569118,0.06725682,-0.06225945,-0.046835225,0.02014966,-0.08209344,-0.17767525,-0.09119102,-0.041783296,-0.22169037,-0.082715005,-0.055199586,-0.0005368524,-0.033722103,0.028663963,-0.16165124,0.04181262,-0.011818061,-0.086573064,0.06855356,0.07508644,0.06705238,-0.073146395,0.13314536,0.07128664,0.0101675065
GASAL1,-0.14050114,0.3206983,-0.10944936,0.0234777,-0.07585576,0.09003638,0.08255526,-0.04551191,-0.023427824,0.11674966,-0.08779497,-0.17020124,0.12753168,-0.04000908,-0.07812596,-0.19896333,-0.04426983,-0.0053086476,-0.004344533,0.18504605,0.04287701,-0.08679262,0.091888465,-0.09489855,0.025036873,-0.009443805,-0.066176645,-0.13892096,-0.030608447,0.03554637,0.015143363,0.037425406,-0.023831563,-0.05972282,-0.046480276,-0.16842511,0.12580247,0.03605999,0.10181106,0.0048907315,0.057922404,0.0015364714,0.034300663,-0.10252348,-0.012082423,-0.020218488,0.13520183,-0.02904133,-0.15129884,-0.12526268,-0.035481654,-0.15903421,0.0077864686,-0.12549986,-0.15668024,-0.09463763,0.18028677,0.05804937,-0.14258857,-0.21295188,-0.18225686,0.081852384,-0.12895295,0.21185824,0.10451142,-0.23190375,-0.066761106,-0.07253745,0.042901997,-0.024159951,-0.15313838,0.062025398,-0.08918876,0.02642563,-0.02210988,-0.124993995,0.06733682,0.080791995,-0.034301497,0.085290976,0.024685252,0.1425143,-0.16769964,-0.11110486,0.09112059,-0.07887641,-0.024597349,0.02279644,0.07766669,-0.01995129,0.046879504,-0.039033733,-0.0490916,-0.116531305,0.13001865,-0.1219625,-0.07360915,0.11235285,0.06234936,0.12636831,-0.07961931,0.06018533,-0.12945466,9.155867e-05,-0.04547143,0.104801066,-0.2625577,-0.14843228,-0.11870299,0.007903525,0.0548599,-0.042152885,0.086973995,0.017062532,0.25971317,-0.1308567,-0.07141175,-0.15264429,0.06336975,0.11698113,0.23537321,0.083493955,-0.14179966,-0.18044505,-0.06327543,-0.06691528,0.10675991,0.03364103
PRDM16-DT,-0.21611813,0.09328436,0.0735327,0.18624294,-0.0140345115,0.41125032,-0.091588974,0.16381317,-0.13286401,0.093360856,-0.06004028,-0.10133775,0.18310323,-0.033933315,0.102473706,-0.042978752,0.02546082,-0.087377764,-0.06571232,0.14228007,-0.106641844,0.17778498,-0.015840942,0.10730914,0.079890594,-0.08285743,0.0872343,0.16638793,-0.12180642,0.11601838,0.11562191,0.059077926,-0.30973965,0.032644138,-0.089403264,-0.021799032,-0.036535647,0.115487784,0.06483371,-0.016675297,-0.08854649,0.1410937,-0.045271013,0.060642637,-0.02138406,0.035410993,0.030244755,-0.03621023,-0.052829586,0.22954437,0.0647764,0.0044402117,-0.06974515,-0.1058183,-0.04096622,-0.14832945,0.12600778,-0.07355443,-0.08370996,-0.19362608,-0.16616872,0.024934439,0.018357715,0.21012618,0.13977653,-0.015810076,0.13084413,-0.047441594,0.09274958,0.057201814,0.020979697,-0.024496369,0.07032265,-0.012005353,-0.03342523,0.13880137,0.16816795,0.09865714,-0.05614671,0.026068954,0.0245736,0.016567599,-0.11249776,0.08025391,0.17200702,-0.13794973,0.022935167,0.03707938,0.120594494,0.056417897,0.17543633,0.078907005,0.05966438,-0.1376288,-0.1381472,-0.10499125,-0.10161696,-0.026171282,-0.029174654,-0.10690531,-0.13001633,0.09232186,-0.041664712,-0.03624862,-0.067293815,0.08943914,0.07609241,-0.060326625,0.03166772,-0.16513959,-0.056558687,0.09792569,0.15115874,0.021890353,0.09081763,0.027359173,0.020467881,-0.11926772,0.1713646,-0.07540946,-0.17502142,-0.16562636,-0.054580644,0.10525969,0.038525637,-0.058389828,-0.004620937,0.11203922
PICART1,0.15003854,0.016341683,0.083493665,-0.06711651,0.026665429,0.17144485,0.041146178,-0.07298094,0.4054193,0.0442666,-0.01915026,-0.044419844,-0.030064218,0.03781895,0.042244397,0.10619151,0.12044397,0.10244338,0.17438795,-0.043881416,0.076873265,0.005811926,0.022410447,0.0124109965,0.10614008,-0.06573531,-0.17063172,-0.0105534475,0.20994501,0.065787226,-0.12375732,-0.088611014,-0.08785058,-0.03189851,-0.042332657,0.02025484,-0.07612659,0.044490613,-0.11568736,-0.12471958,0.054426566,-0.074488826,-0.0065965885,0.0007719367,-0.052017592,-0.08121959,0.048520226,0.124560356,0.09205901,0.041452806,-0.051149733,-0.033510506,-0.023627441,0.045703802,0.07782353,-0.14699659,0.012216795,0.03398758,0.23859026,-0.19450665,0.08839562,0.09861993,-0.04793372,0.0185925,0.12700863,0.21263702,0.029811706,0.046450913,0.03226997,-0.17888443,-0.13809791,-0.11278349,0.091783725,-0.112242706,0.12867334,0.017742528,0.038817465,0.11914088,0.05052451,-0.08495045,0.13566934,-0.10732192,-0.24818301,-0.12607588,0.039372295,-0.01349155,-0.086099,-0.08569867,0.040625356,0.058833994,-0.04085084,-0.027776025,0.18105848,-0.059699602,-0.015412159,0.0972984,-0.037489302,0.00088549877,0.068545654,-0.08011261,0.037278805,0.14450727,-0.054517154,-0.1508954,-0.11147963,0.08776549,0.012802288,0.0823253,0.034295563,0.05727929,0.03402177,0.07908156,0.025708936,-0.04086508,0.026682459,-0.039465223,-0.023337778,0.091629066,0.0092406245,-0.13073254,-0.057221685,0.041537818,0.035596207,0.09507568,-0.027372,-0.03384332,0.020649588,-0.04646936
THORLNC,-0.023330746,-0.064178,0.003229421,-0.22716586,-0.02208569,0.050443493,-0.096892275,-0.06202507,0.040807083,0.0030895912,-0.00906401,-0.030840913,-0.07594231,-0.081930384,-0.16171697,-0.08019071,-0.08876665,-0.050759446,0.17326388,-0.06988437,0.069274366,-0.010988268,-0.0142073305,0.04415173,0.050767906,0.06532414,0.17881656,0.050803345,0.09287559,0.022678867,-0.035493877,0.019208616,-0.002923459,0.078355126,0.08443386,0.16285294,0.2149974,0.047696028,0.023644397,0.027786843,0.14767623,-0.033394504,0.019222746,-0.05854685,-0.23948704,0.04712423,-0.028665671,-0.030759908,-0.21639074,0.14548117,-0.080108926,-0.15591845,0.048137106,-0.085129365,-0.1990305,-0.03361178,0.09607508,0.10144223,-0.020345887,0.08382914,-0.0034903018,-0.02458302,0.04404606,-0.05226078,-0.20105855,-0.008422033,-0.048113104,0.00810198,0.03144251,-0.016910227,-0.09929461,-0.051216166,0.036071036,0.0063956734,0.08680573,-0.12529476,0.084642574,0.026725562,0.10285876,0.030041983,-0.029284013,-0.025892515,-0.1122457,-0.09964237,0.015781308,0.1583815,-0.009344927,-0.17164174,0.07231764,0.019023664,-0.100588664,0.001079734,-0.033945836,0.03455596,-0.1340815,-0.06660011,0.057045817,0.14546585,-0.026818644,0.06581305,0.14620371,0.10754482,-0.2060689,0.13801458,-0.03959435,-0.08155077,0.0123789525,0.0042878673,-0.046627965,-0.2929045,-0.20156455,0.066759154,-0.15133056,-0.08636972,-0.0356076,-0.09473017,-0.038870387,0.12555538,-0.019177109,0.010031654,-0.112185344,0.001569306,-0.12696382,0.10344246,0.08146365,-0.082101576,-0.005698195,-0.057515297
PANTR1,-0.18614434,-0.016384542,0.14624806,-0.022417014,-0.08392538,0.005392463,0.07103108,0.09619634,0.11787127,0.20946439,0.053007137,0.1348683,-0.0007819737,-0.046945825,0.0029359735,-0.091545254,0.05323178,-0.08704215,-0.13034447,0.15212077,0.07553755,0.29098257,-0.11992208,0.060608435,0.058071073,-0.11636962,-0.17340276,-0.097385705,0.06271976,0.08497711,0.084823616,-0.048494343,-0.06867563,-0.114484064,-0.0063693128,-0.024958542,-0.08109159,-0.0063077966,0.012524006,-0.041754693,-0.10355173,0.06670033,0.02194847,-0.062715724,-0.019530147,0.071000375,-0.026690835,0.013512722,0.0009964474,0.062084742,-0.066036165,-0.013908838,-0.16086245,-0.12756437,0.019762691,-0.013384169,0.10477109,-0.0702878,-0.09423482,-0.054884747,0.012862061,-0.040509343,-0.289515,-0.0341031,-0.19115442,-0.042608358,0.06882211,0.07682722,-0.1581193,-0.10363222,-0.123483635,0.13660783,-0.10419184,0.19286987,0.05153582,0.017582214,0.16135927,-0.01073254,0.112834394,0.021398239,0.1461062,-0.008274735,-0.1643048,0.00056801434,0.19045027,-0.08761543,-0.23222265,0.007023668,0.07553529,0.07638749,-0.1444038,-0.16355187,0.07812029,-0.03530768,0.0008665252,0.04639704,-0.0047175637,-0.021460766,0.069401376,-0.018600997,0.015526391,0.063727744,-0.11318597,-0.012560824,-0.024779037,0.123078026,-0.004341442,-0.017443877,0.0050744815,0.055052914,-0.09333045,0.07005003,0.034584906,0.66237646,-0.022903752,0.11077346,-0.06363505,-0.14201254,0.03531745,0.04147381,-0.104945004,0.017934758,0.09339958,0.18036513,0.04229031,-0.11053831,0.0116359405,0.023399558
COPDA1,0.061029535,0.012459765,-0.023476638,-0.32820606,0.06345149,-0.20480849,-0.14340135,0.040748477,0.0391239,-0.052522082,-0.08402892,-0.08745806,0.24494967,0.089519486,0.09500559,0.11119497,0.13698255,-0.05840825,0.04930506,0.003637197,0.04785133,-0.051381934,-0.021157114,0.061439537,-0.09634097,0.04604459,0.044148415,-0.11695662,0.12755598,-0.21032088,-0.2387557,0.09036911,-0.0149418535,0.09918441,0.030128365,-0.03120965,0.036055874,0.25911552,0.06647502,-0.033495426,0.020071644,-0.017016906,0.15845937,0.0014432911,0.016769577,0.090512075,-0.06521452,-0.06441062,0.19497596,0.17547317,-0.10932146,0.058883093,0.0377164,0.22349866,0.05723638,0.011609161,-0.09352234,-0.11512108,0.0271517,0.00090651674,0.004312219,-0.12686443,0.045659464,0.09115976,-0.028165435,0.010228705,0.0008933957,-0.013289373,-0.015951792,-0.19119519,-0.13324787,0.06946007,-0.048338603,-0.10565707,-0.022153644,-0.057198092,0.023797147,-0.2053287,0.08874605,-0.17020093,0.053987928,0.09104804,0.15013818,-0.07849033,-0.09875012,-0.061436046,0.08056854,0.0073181046,-0.124741845,0.0011414619,0.21315742,-0.02801522,0.26837057,-0.036651034,-0.061993442,0.103474185,0.09184219,-0.09762123,0.14691785,0.06653748,-0.08553257,-0.046278022,0.14204319,0.02334368,0.19186111,0.100037314,0.044833604,-0.04435231,0.026715279,0.109440655,-0.09801436,0.28432903,0.020022513,-0.027469082,-0.026358675,0.09083813,0.25526676,-0.028303465,-0.21830928,-0.0155110955,0.12272483,-0.24745716,-0.061012562,0.0545034,-0.0675744,-0.057707604,-0.10112114,0.04503736
MIR3936HG,0.044232808,0.029803883,-0.06167623,-0.029176457,0.041070025,-0.073585995,0.053061813,-0.06853718,-0.017260607,-0.27491817,0.14628571,-0.18080921,0.038006753,-0.019399006,0.016192526,-0.17411283,0.043987498,0.14683181,0.026784996,0.030560635,-0.021937016,0.19685745,0.069844,-0.015919989,-0.0060600396,0.22396009,-0.11811918,0.06819827,-0.028482439,-0.118058845,-0.20416456,0.073040836,-0.1898387,0.05433748,0.07126911,0.15179385,-0.013143482,0.047630545,-0.061359905,0.03376183,0.015970558,0.012363505,0.0058902353,0.04022121,0.13842699,-0.041595962,0.12895562,0.11344858,0.1716809,-0.068776265,0.0678384,0.020164931,0.094207846,0.13269617,0.27955714,0.017784623,0.060531136,0.070860244,-0.015094046,0.06160487,0.09172116,-0.068572074,0.10300563,-0.048927262,0.045045104,0.04802094,-0.123128235,-0.09651265,-0.2573761,0.20856474,0.22483435,0.30538365,-0.018245082,-0.032944545,0.069374785,-3.693113e-05,0.086151175,0.18306077,-0.17599563,-0.014256516,-0.005118735,0.051012415,-0.058292195,0.15092094,-0.14057022,0.005196999,0.097700894,0.06165602,-0.0042222254,-0.00092474977,-0.016014691,0.10873472,0.051125668,0.0012108053,0.11961521,0.04567362,-0.072510205,-0.004862379,-0.14403497,-0.108359545,-0.08080781,-0.025087893,-0.2478824,0.17196995,0.22624907,-0.0021385523,-0.17908736,0.026442507,-0.10233141,0.17268562,-0.030732237,0.020325813,-0.08535782,-0.013859328,0.10711611,0.023132734,0.27855638,0.13061835,-0.16630094,0.024809238,0.116493635,0.20725487,0.07549112,0.06504034,-0.16305557,0.06710436,-0.22491854,0.12754938
LINC00470,0.065384306,0.2645135,0.034847572,0.066994414,-0.14393733,0.111562766,-0.037518885,-0.009283647,-0.18472788,0.13200475,0.14354898,-0.103336886,-0.12420052,0.014018941,0.09164279,-0.120934255,0.04571646,0.09566925,0.07269469,0.04923453,0.037358884,-0.040274058,0.23906271,-0.022015352,0.063908376,0.11250584,-0.100729786,0.0014049705,-0.117028676,-0.057218693,0.059346408,0.009509679,-0.1496669,-0.03130621,0.036252394,0.22756524,-0.12074089,-0.032404024,0.008953008,-0.14698142,0.052386824,-0.14327,0.008451386,-0.043116476,-0.11767734,-0.19660296,0.10757066,-0.036436938,0.019500945,0.015058941,0.06566311,-0.08982503,-0.10377319,0.009604375,-0.003206593,0.043887492,0.1766226,0.06879819,0.15178992,-0.1378399,0.033736605,-0.10109899,-5.937172e-05,-0.075472586,0.2846709,0.088682055,0.0702712,-0.0036773274,-0.19748,-0.04243927,-0.08508335,0.013959865,-0.05235031,0.06272122,-0.11556469,-0.14291412,0.18885884,0.09769462,-0.13529882,0.07747233,0.09345267,0.017051706,0.047860697,-0.045052752,-0.07466644,0.00067007047,-0.06420727,0.042277504,0.115448564,-0.04494028,0.08764052,-0.13937813,0.017929697,0.129645,-0.033519752,-0.16690809,0.041018818,-0.0057846094,0.054353077,0.1334054,-0.09538578,-0.029347463,0.06766587,-0.11681868,-0.046364717,0.058048837,-0.12448044,0.25508702,-0.017842913,0.06929188,0.05536227,-0.026602551,0.049541153,0.112335026,-0.061635047,-0.09834476,-0.04907113,-0.0007148039,0.0108695915,0.08658852,-0.010114169,0.025652437,-0.06497723,-0.020950148,0.008767628,-0.17166239,0.019179326,-0.07298857
SOD2-OT1,-0.026626445,0.0019364331,0.07469587,-0.121394694,-0.12971729,-0.05337312,-0.00062564807,0.043956805,0.039110053,0.18149047,0.020878764,0.07262521,-0.09402756,-0.031719096,-0.06655191,-0.19280133,-0.04019823,-0.15272659,-0.11307255,0.074420586,0.057054978,0.094954945,0.013677302,0.107804455,-0.13546222,-0.025570277,0.03468391,0.026438931,0.16436592,0.13900232,0.054661315,-0.03639162,-0.16404442,0.013276889,0.031050432,-0.06270783,-0.1310204,0.009192926,0.07455481,-0.031405386,0.08318162,0.11240401,0.038219664,-0.014085627,0.029136272,0.0056139305,-0.13991688,0.091839686,0.06546674,-0.036025707,-0.050197337,0.1024658,-0.10147865,0.0060010883,-0.120267384,0.008243468,-0.0010882337,-0.15296482,-0.0725398,-0.08325565,-0.041013006,-0.14373463,-0.04265111,0.0280245,-0.106660895,-0.04479498,0.08287257,0.060530547,0.08037546,0.010011721,0.001206313,-0.008619175,0.08806957,0.044648223,0.05056115,0.026672328,0.15641494,-0.058942314,-0.15252082,0.045117095,-0.040092677,-0.18738315,-0.1404534,0.057933163,0.08982525,-0.014559921,-0.070697725,0.04751855,0.048170924,0.1065558,0.044612017,-0.049628083,0.049728017,-0.08777408,0.15273163,0.113085166,-0.034253176,0.03159783,0.08994929,0.08921928,0.10248678,0.059731055,-0.048947833,-0.021474777,-0.006136112,-0.040160228,-0.08820982,0.10938363,-0.10871812,0.012190939,0.06270249,-0.15843274,0.008224732,0.009623027,-0.0428544,-0.00010104463,0.012940408,0.004643879,0.019657042,-0.0032036658,-0.07662403,0.041601107,0.015846806,0.12525263,-0.041143555,-0.21811509,0.029440682,-0.03161239
SAMD12-AS1,-0.05268685,0.05752778,0.105305664,0.034506515,-0.023987833,0.07377577,0.013688286,0.0047305524,0.036288727,0.041046415,0.056975655,0.01024705,-0.09196036,0.15395723,0.049911827,0.051593482,0.02866083,-0.17390698,-0.09102763,0.040565345,0.11530691,0.06965774,0.01609975,0.24191597,0.02727196,0.024468517,-0.03500504,0.0005738673,-0.016170409,-0.06278483,0.08213015,0.0010081423,0.013621263,0.13471827,0.12493823,0.055708557,0.15135418,0.11163385,-0.08197412,-0.019288957,-0.027847925,-0.27856243,-0.04935493,-0.082189605,0.024949796,0.114923984,0.09094125,0.0040887124,0.16382498,-0.06868279,-0.23202243,0.008287243,-0.11028393,-0.19118258,0.03852274,0.04453257,0.0441964,0.018534433,0.09036823,-0.30574584,0.04754115,-0.032861516,0.15485218,0.028611805,-0.011141933,0.11027147,0.11766904,0.19023176,0.0033648696,-0.17938678,-0.0644505,-0.063392416,0.09271417,0.18620987,0.13895318,0.060388952,0.12862061,-0.011772795,-0.11035328,-0.083118886,0.04086349,-0.1531806,0.03650327,-0.014595595,0.087506086,0.30699623,-0.07389905,0.04789584,0.07286379,0.08878179,0.068282045,-0.0048750252,0.0847935,-0.020116072,0.070515946,-0.026064603,0.10041397,-0.06484578,0.02148662,0.14443146,0.07285363,0.06993082,0.14025939,-0.06190602,0.04932187,0.131691,0.0153518235,-0.075115725,-0.16559872,-0.00015275757,-0.0003361738,-0.25210845,0.03653713,-0.0048346436,-0.08034416,0.16207752,-0.10566295,-0.017439969,0.09726389,-0.081472084,-0.00917885,0.00033560605,-0.052721363,-0.1542983,0.03335242,0.047208242,0.044323064,-0.008984778
